,high_amount,moving_avg,forcast
2024-08-18,184866.66,182749.94480769229,
2024-08-19,186604.78,182978.54826923076,
2024-08-20,186308.38999999998,183201.45192307694,
2024-08-21,186457.97,183427.23211538463,
2024-08-22,186213.7,183642.23769230768,
2024-08-23,185576.66,183820.55153846153,
2024-08-24,185576.66,184035.74961538462,
2024-08-25,185576.66,184191.30903846154,
2024-08-26,186733.97,184369.4951923077,
2024-08-27,187078.12,184554.2996153846,
2024-08-28,187034.66999999998,184738.26846153845,
2024-08-29,192073.94,184991.63980769232,
2024-08-30,190105.25,185208.7857692308,
2024-08-31,190105.25,185421.8755769231,
2024-09-01,190105.25,185616.26307692312,
2024-09-02,190882.18,185823.10346153847,
2024-09-03,190022.09,186013.40365384615,
2024-09-04,187721.6,186159.46365384615,
2024-09-05,186966.57,186283.9303846154,
2024-09-06,185140.82,186366.35826923078,
2024-09-07,185140.82,186448.78615384616,
2024-09-08,185140.82,186549.36903846153,
2024-09-09,182498.47999999998,186637.8055769231,
2024-09-10,186691.52,186806.87749999997,
2024-09-11,183221.98,186909.2275,
2024-09-12,180247.18,187001.58634615384,
2024-09-13,183087.04,187137.67326923076,
2024-09-14,183087.04,187233.96057692307,
2024-09-15,183087.04,187215.30423076922,
2024-09-16,218041.67,187757.80442307692,
2024-09-17,220809.09,188353.52423076922,
2024-09-18,220540.48,188944.07846153848,
2024-09-19,217756.95,189431.18346153846,
2024-09-20,215303.31,189797.8748076923,
2024-09-21,215303.31,190164.5661538462,
2024-09-22,215303.31,190486.56865384616,
2024-09-23,217294.76,190903.86692307692,
2024-09-24,219133.87,191356.53269230772,
2024-09-25,217808.46,191783.7098076923,
2024-09-26,220833.66,192435.29519230768,
2024-09-27,223430.86,193155.8905769231,
2024-09-28,223430.86,193928.04730769232,
2024-09-29,223430.86,194705.43884615385,
2024-09-30,223430.86,195452.7815384615,
2024-10-01,220400.86,196141.855,
2024-10-02,220400.86,196830.92846153845,
2024-10-03,215818.21,197441.36596153848,
2024-10-04,215392.28,198062.1755769231,
2024-10-05,215392.28,198720.8523076923,
2024-10-06,215392.28,199379.52903846154,
2024-10-07,213421.00999999998,199928.65115384615,
2024-10-08,210012.87,200412.23211538463,
2024-10-09,216104.69,201012.9634615385,
2024-10-10,216384.68,201585.65384615384,
2024-10-11,213087.58,202100.63826923078,
2024-10-12,213087.58,202612.74615384618,
2024-10-13,213087.58,203129.55153846156,
2024-10-14,212697.12,203651.09884615385,
2024-10-15,212443.7,204167.77269230768,
2024-10-16,210123.28,204639.8230769231,
2024-10-17,207776.46,205044.48634615383,
2024-10-18,206956.8,205426.76865384617,
2024-10-19,206956.8,205809.88653846152,
2024-10-20,206956.8,206096.09538461536,
2024-10-21,208471.29,206449.28846153847,
2024-10-22,205305.65,206741.60384615383,
2024-10-23,200730.27,206945.93115384615,
2024-10-24,200115.2,207123.48923076922,
2024-10-25,198315.89,207282.9853846154,
2024-10-26,198315.89,207486.7217307692,
2024-10-27,198315.89,207704.97788461536,
2024-10-28,198315.89,207958.34461538462,
2024-10-29,198315.89,208211.7113461538,
2024-10-30,198315.89,208465.0780769231,
2024-10-31,198315.89,208769.25903846155,
2024-11-01,196981.27000000002,208967.13884615386,
2024-11-02,196981.27000000002,209231.74057692307,
2024-11-03,196981.27000000002,209553.55000000002,
2024-11-04,198352.19,209847.11057692306,
2024-11-05,196085.12,210097.07365384616,
2024-11-06,199649.53,210415.5830769231,
2024-11-07,200474.47999999998,210077.75249999997,
2024-11-08,196402.8,209608.40076923076,
2024-11-09,196402.8,209144.2146153846,
2024-11-10,196402.8,208733.55788461538,
2024-11-11,195024.99,208343.5901923077,
2024-11-12,192777.9,207910.4092307692,
2024-11-13,186689.41,207360.14192307694,
2024-11-14,185824.96,206754.95346153848,
2024-11-15,185824.96,206114.3975,
2024-11-16,185824.96,205499.33019230768,
2024-11-17,185824.96,204826.08596153848,
2024-11-18,184553.35,204078.4415384615,
2024-11-19,232357.19,204250.1017307692,
2024-11-20,232357.19,204421.76192307693,
2024-11-21,229782.52,204543.90923076926,
2024-11-22,231352.21,204754.5121153846,
2024-11-23,,,231375.72602542123
2024-11-24,,,231275.7160270872
2024-11-25,,,231291.78684326573
2024-11-26,,,231355.97276986088
2024-11-27,,,231410.00748589344
2024-11-28,,,231373.204576015
2024-11-29,,,231356.08359346903
2024-11-30,,,231344.07565142473
2024-12-01,,,231726.17809322954
2024-12-02,,,231696.33112516836
2024-12-03,,,231865.12519873405
2024-12-04,,,232057.13002498358
2024-12-05,,,232154.71962573924
2024-12-06,,,231980.12571815593
2024-12-07,,,231993.82673201128
2024-12-08,,,232112.28617344217
2024-12-09,,,232129.37807598335
2024-12-10,,,232177.49085042765
2024-12-11,,,232271.66536206641
2024-12-12,,,232254.96253780083
2024-12-13,,,232177.4418226953
2024-12-14,,,232195.54553252526
2024-12-15,,,232123.71158570738
2024-12-16,,,232093.90360909374
2024-12-17,,,231992.23296318584
2024-12-18,,,232025.79365246647
2024-12-19,,,232084.16505563268
2024-12-20,,,232108.7096563821
2024-12-21,,,232101.6947514037
2024-12-22,,,232221.64857085576
2024-12-23,,,232271.3880559908
2024-12-24,,,232296.1705390066
2024-12-25,,,232600.3394347674
2024-12-26,,,232636.04636531914
2024-12-27,,,233168.8654065662
2024-12-28,,,233351.40267024445
2024-12-29,,,233339.35681392427
2024-12-30,,,233169.6056304938
2024-12-31,,,233161.30072273302
2025-01-01,,,233084.9469885797
2025-01-02,,,233135.92947972828
2025-01-03,,,233252.4305668064
2025-01-04,,,233043.38089030553
2025-01-05,,,233141.0120722814
2025-01-06,,,233070.74697597246
2025-01-07,,,233078.5548172664
2025-01-08,,,233161.96428118212
2025-01-09,,,233233.49888034826
2025-01-10,,,233298.14446368557
2025-01-11,,,233401.38515765173
2025-01-12,,,233343.71452722998
2025-01-13,,,233540.3246498685
2025-01-14,,,233503.4505573826
2025-01-15,,,233403.44055904855
2025-01-16,,,233419.5113752271
2025-01-17,,,233483.69730182222
2025-01-18,,,233537.7320178548
2025-01-19,,,233500.92910797635
2025-01-20,,,233483.80812543037
2025-01-21,,,233471.80018338608
2025-01-22,,,233853.90262519088
2025-01-23,,,233824.05565712973
2025-01-24,,,233992.8497306954
2025-01-25,,,234184.85455694495
2025-01-26,,,234282.44415770058
2025-01-27,,,234107.8502501173
2025-01-28,,,234121.55126397262
2025-01-29,,,234240.01070540355
2025-01-30,,,234257.1026079447
2025-01-31,,,234305.215382389
2025-02-01,,,234399.38989402776
2025-02-02,,,234382.68706976218
2025-02-03,,,234305.16635465669
2025-02-04,,,234323.2700644866
2025-02-05,,,234251.43611766875
2025-02-06,,,234221.6281410551
2025-02-07,,,234119.95749514722
2025-02-08,,,234153.5181844278
2025-02-09,,,234211.88958759402
2025-02-10,,,234236.43418834344
2025-02-11,,,234229.41928336504
2025-02-12,,,234349.37310281713
2025-02-13,,,234399.11258795214
2025-02-14,,,234423.89507096796
2025-02-15,,,234728.06396672875
2025-02-16,,,234763.7708972805
2025-02-17,,,235296.58993852756
2025-02-18,,,235479.1272022058
2025-02-19,,,235467.0813458856
2025-02-20,,,235297.33016245515
2025-02-21,,,235289.0252546944
2025-02-22,,,235212.67152054104
2025-02-23,,,235263.65401168965
2025-02-24,,,235380.15509876775
2025-02-25,,,235171.1054222669
2025-02-26,,,235268.73660424273
2025-02-27,,,235198.4715079338
2025-02-28,,,235206.27934922776
2025-03-01,,,235289.68881314347
2025-03-02,,,235361.2234123096
2025-03-03,,,235425.86899564692
2025-03-04,,,235529.1096896131
2025-03-05,,,235471.43905919133
2025-03-06,,,235668.04918182988
2025-03-07,,,235631.17508934395
2025-03-08,,,235531.16509100993
2025-03-09,,,235547.23590718844
2025-03-10,,,235611.42183378356
2025-03-11,,,235665.45654981615
2025-03-12,,,235628.6536399377
2025-03-13,,,235611.53265739174
2025-03-14,,,235599.52471534742
2025-03-15,,,235981.62715715225
2025-03-16,,,235951.78018909108
2025-03-17,,,236120.57426265677
2025-03-18,,,236312.5790889063
2025-03-19,,,236410.16868966192
2025-03-20,,,236235.57478207865
2025-03-21,,,236249.27579593397
2025-03-22,,,236367.7352373649
2025-03-23,,,236384.82713990603
2025-03-24,,,236432.93991435037
2025-03-25,,,236527.1144259891
2025-03-26,,,236510.41160172355
2025-03-27,,,236432.89088661803
2025-03-28,,,236450.99459644797
2025-03-29,,,236379.1606496301
2025-03-30,,,236349.35267301643
2025-03-31,,,236247.68202710856
2025-04-01,,,236281.24271638916
2025-04-02,,,236339.6141195554
2025-04-03,,,236364.15872030478
2025-04-04,,,236357.14381532642
2025-04-05,,,236477.09763477847
2025-04-06,,,236526.8371199135
2025-04-07,,,236551.6196029293
2025-04-08,,,236855.7884986901
2025-04-09,,,236891.49542924186
2025-04-10,,,237424.3144704889
2025-04-11,,,237606.85173416717
2025-04-12,,,237594.80587784696
2025-04-13,,,237425.05469441653
2025-04-14,,,237416.74978665574
2025-04-15,,,237340.39605250242
2025-04-16,,,237391.378543651
2025-04-17,,,237507.8796307291
2025-04-18,,,237298.82995422825
2025-04-19,,,237396.46113620407
2025-04-20,,,237326.19603989518
2025-04-21,,,237334.0038811891
2025-04-22,,,237417.41334510484
2025-04-23,,,237488.94794427094
2025-04-24,,,237553.5935276083
2025-04-25,,,237656.83422157445
2025-04-26,,,237599.16359115267
2025-04-27,,,237795.77371379122
2025-04-28,,,237758.8996213053
2025-04-29,,,237658.88962297127
2025-04-30,,,237674.96043914979
2025-05-01,,,237739.14636574493
2025-05-02,,,237793.1810817775
2025-05-03,,,237756.37817189906
2025-05-04,,,237739.25718935308
2025-05-05,,,237727.2492473088
2025-05-06,,,238109.3516891136
2025-05-07,,,238079.50472105242
2025-05-08,,,238248.2987946181
2025-05-09,,,238440.30362086763
2025-05-10,,,238537.8932216233
2025-05-11,,,238363.29931404
2025-05-12,,,238377.00032789534
2025-05-13,,,238495.45976932623
2025-05-14,,,238512.5516718674
2025-05-15,,,238560.6644463117
2025-05-16,,,238654.83895795047
2025-05-17,,,238638.1361336849
2025-05-18,,,238560.61541857937
2025-05-19,,,238578.7191284093
2025-05-20,,,238506.88518159144
2025-05-21,,,238477.0772049778
2025-05-22,,,238375.4065590699
2025-05-23,,,238408.96724835053
2025-05-24,,,238467.33865151674
2025-05-25,,,238491.88325226615
2025-05-26,,,238484.86834728776
2025-05-27,,,238604.82216673982
2025-05-28,,,238654.56165187486
2025-05-29,,,238679.34413489065
2025-05-30,,,238983.51303065146
2025-05-31,,,239019.2199612032
2025-06-01,,,239552.03900245027
2025-06-02,,,239734.5762661285
2025-06-03,,,239722.53040980833
2025-06-04,,,239552.77922637787
2025-06-05,,,239544.47431861708
2025-06-06,,,239468.12058446376
2025-06-07,,,239519.10307561234
2025-06-08,,,239635.60416269046
2025-06-09,,,239426.5544861896
2025-06-10,,,239524.18566816545
2025-06-11,,,239453.92057185652
2025-06-12,,,239461.72841315047
2025-06-13,,,239545.13787706618
2025-06-14,,,239616.67247623228
2025-06-15,,,239681.31805956963
2025-06-16,,,239784.5587535358
2025-06-17,,,239726.88812311404
2025-06-18,,,239923.49824575256
2025-06-19,,,239886.62415326666
2025-06-20,,,239786.6141549326
2025-06-21,,,239802.68497111116
2025-06-22,,,239866.87089770628
2025-06-23,,,239920.90561373884
2025-06-24,,,239884.1027038604
2025-06-25,,,239866.98172131443
2025-06-26,,,239854.97377927013
2025-06-27,,,240237.07622107494
2025-06-28,,,240207.2292530138
2025-06-29,,,240376.02332657945
2025-06-30,,,240568.028152829
2025-07-01,,,240665.61775358464
2025-07-02,,,240491.02384600136
2025-07-03,,,240504.72485985668
2025-07-04,,,240623.18430128758
2025-07-05,,,240640.27620382875
2025-07-06,,,240688.38897827305
2025-07-07,,,240782.56348991182
2025-07-08,,,240765.86066564624
2025-07-09,,,240688.33995054074
2025-07-10,,,240706.44366037066
2025-07-11,,,240634.6097135528
2025-07-12,,,240604.80173693915
2025-07-13,,,240503.13109103127
2025-07-14,,,240536.69178031187
2025-07-15,,,240595.06318347808
2025-07-16,,,240619.6077842275
2025-07-17,,,240612.5928792491
2025-07-18,,,240732.5466987012
2025-07-19,,,240782.2861838362
2025-07-20,,,240807.06866685202
2025-07-21,,,241111.2375626128
2025-07-22,,,241146.94449316457
2025-07-23,,,241679.7635344116
2025-07-24,,,241862.30079808985
2025-07-25,,,241850.25494176967
2025-07-26,,,241680.5037583392
2025-07-27,,,241672.19885057845
2025-07-28,,,241595.8451164251
2025-07-29,,,241646.8276075737
2025-07-30,,,241763.3286946518
2025-07-31,,,241554.27901815096
2025-08-01,,,241651.9102001268
2025-08-02,,,241581.64510381786
2025-08-03,,,241589.4529451118
2025-08-04,,,241672.86240902753
2025-08-05,,,241744.39700819366
2025-08-06,,,241809.04259153098
2025-08-07,,,241912.28328549716
2025-08-08,,,241854.61265507538
2025-08-09,,,242051.22277771393
2025-08-10,,,242014.348685228
2025-08-11,,,241914.33868689396
2025-08-12,,,241930.4095030725
2025-08-13,,,241994.59542966762
2025-08-14,,,242048.6301457002
2025-08-15,,,242011.82723582175
2025-08-16,,,241994.7062532758
2025-08-17,,,241982.69831123148
2025-08-18,,,242364.8007530363
2025-08-19,,,242334.95378497514
2025-08-20,,,242503.74785854082
2025-08-21,,,242695.75268479035
2025-08-22,,,242793.34228554598
2025-08-23,,,242618.7483779627
2025-08-24,,,242632.44939181802
2025-08-25,,,242750.90883324895
2025-08-26,,,242768.0007357901
2025-08-27,,,242816.11351023443
2025-08-28,,,242910.28802187316
2025-08-29,,,242893.5851976076
2025-08-30,,,242816.0644825021
2025-08-31,,,242834.16819233203
2025-09-01,,,242762.33424551415
2025-09-02,,,242732.5262689005
2025-09-03,,,242630.85562299262
2025-09-04,,,242664.4163122732
2025-09-05,,,242722.78771543945
2025-09-06,,,242747.33231618884
2025-09-07,,,242740.31741121048
2025-09-08,,,242860.27123066253
2025-09-09,,,242910.01071579757
2025-09-10,,,242934.79319881336
2025-09-11,,,243238.96209457415
2025-09-12,,,243274.6690251259
2025-09-13,,,243807.48806637296
2025-09-14,,,243990.02533005123
2025-09-15,,,243977.97947373101
2025-09-16,,,243808.22829030058
2025-09-17,,,243799.9233825398
2025-09-18,,,243723.56964838647
2025-09-19,,,243774.55213953505
2025-09-20,,,243891.05322661315
2025-09-21,,,243682.0035501123
2025-09-22,,,243779.63473208813
2025-09-23,,,243709.36963577924
2025-09-24,,,243717.17747707316
2025-09-25,,,243800.5869409889
2025-09-26,,,243872.121540155
2025-09-27,,,243936.76712349235
2025-09-28,,,244040.0078174585
2025-09-29,,,243982.33718703673
2025-09-30,,,244178.94730967528
2025-10-01,,,244142.07321718935
2025-10-02,,,244042.06321885533
2025-10-03,,,244058.13403503384
2025-10-04,,,244122.319961629
2025-10-05,,,244176.35467766155
2025-10-06,,,244139.55176778312
2025-10-07,,,244122.43078523714
2025-10-08,,,244110.42284319282
2025-10-09,,,244492.52528499765
2025-10-10,,,244462.67831693648
2025-10-11,,,244631.47239050217
2025-10-12,,,244823.4772167517
2025-10-13,,,244921.06681750735
2025-10-14,,,244746.47290992405
2025-10-15,,,244760.1739237794
2025-10-16,,,244878.6333652103
2025-10-17,,,244895.72526775146
2025-10-18,,,244943.83804219577
2025-10-19,,,245038.0125538345
2025-10-20,,,245021.30972956895
2025-10-21,,,244943.78901446343
2025-10-22,,,244961.89272429337
2025-10-23,,,244890.0587774755
2025-10-24,,,244860.25080086186
2025-10-25,,,244758.58015495396
2025-10-26,,,244792.1408442346
2025-10-27,,,244850.5122474008
2025-10-28,,,244875.0568481502
2025-10-29,,,244868.04194317182
2025-10-30,,,244987.99576262388
2025-10-31,,,245037.73524775892
2025-11-01,,,245062.5177307747
2025-11-02,,,245366.68662653552
2025-11-03,,,245402.39355708726
2025-11-04,,,245935.21259833433
2025-11-05,,,246117.74986201257
2025-11-06,,,246105.7040056924
2025-11-07,,,245935.95282226193
2025-11-08,,,245927.64791450114
2025-11-09,,,245851.29418034782
2025-11-10,,,245902.2766714964
2025-11-11,,,246018.77775857452
2025-11-12,,,245809.72808207365
2025-11-13,,,245907.3592640495
2025-11-14,,,245837.09416774058
2025-11-15,,,245844.90200903453
2025-11-16,,,245928.31147295024
2025-11-17,,,245999.84607211634
2025-11-18,,,246064.4916554537
2025-11-19,,,246167.73234941985
2025-11-20,,,246110.0617189981
2025-11-21,,,246306.67184163662
2025-11-22,,,246269.79774915072
>>>>>>> 2425424 (commit)
