instrument_type,isin,symbol,scrip_name,scrip_code
Equity,INE726G01019,ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,IN540133
Equity,INF109KC16V9,NIF100IETF,ICICI Prudential Nifty 100 ETF,IN537008
Equity,INF109KC19U5,LOWVOLIETF,ICICI Prudential Nifty 100 Low Volatility 30 ETF,IN540612
Equity,INF109KC17C7,MOM30IETF,ICICI Prudential Nifty 200 Momentum 30 ETF,IN543568
Equity,INF109KC18V5,QUAL30IETF,ICICI Prudential Nifty 200 Quality 30 ETF,IN543956
Equity,INF109K012R6,NIFTYIETF,ICICI Prudential Nifty 50 ETF,IN537007
Equity,INF109KC17V7,ALPL30IETF,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,IN543219
Equity,INF109KC10V2,AUTOIETF,ICICI Prudential Nifty Auto ETF,IN543450
Equity,INF109KC15I8,BANKIETF,ICICI Prudential Nifty Bank ETF,IN542730
Equity,INF109KC19O8,COMMOIETF,ICICI Prudential Nifty Commodities ETF,IN543710
Equity,INF109KC19V3,FMCGIETF,ICICI Prudential Nifty FMCG ETF,IN543326
Equity,INF109KC17L8,FINIETF,ICICI Prudential Nifty Financial Services Ex-Bank ETF,IN543677
Equity,INF109KC1Q72,HEALTHIETF,ICICI Prudential Nifty Healthcare ETF,IN543292
Equity,INF109KC16I6,ITIETF,ICICI Prudential Nifty IT ETF,IN543221
Equity,INF109KC1V42,CONSUMIETF,ICICI Prudential Nifty India Consumption ETF,IN543383
Equity,INF109KC16E5,INFRAIETF,ICICI Prudential Nifty Infrastructure ETF,IN543571
Equity,INF109KC11W8,MIDCAPIETF,ICICI Prudential Nifty Midcap 150 ETF,IN542921
Equity,INF109KC1NS5,NEXT50IETF,ICICI Prudential Nifty Next 50 ETF,IN541809
Equity,INF109KC10S8,PSUBNKIETF,ICICI Prudential Nifty PSU Bank ETF,IN543819
Equity,INF109KC18U7,PVTBANIETF,ICICI Prudential Nifty Private Bank ETF,IN542758
Equity,INF109KC11V0,NV20IETF,ICICI Prudential Nifty50 Value 20 ETF,IN539945
Equity,INF109KC1V59,BSE500IETF,ICICI Prudential S&P BSE 500 ETF,IN541313
Equity,INF109KC10W0,MIDSELIETF,ICICI Prudential S&P BSE Midcap Select ETF,IN539980
Equity,INF346A01034,SENSEXIETF,ICICI Prudential S&P BSE Sensex ETF,IN555555
Equity,INE763G01038,ISEC,ICICI Securities Ltd,IN541179
Equity,INE725G01011,ICRA,ICRA LTD.,IN532835
Equity,INE088P01015,IDINFO,ID Info Business Services Ltd,IN511260
Equity,INE008A01015,IDBI,IDBI BANK LTD.,IN500116
Equity,INE092T01019,IDFCFIRSTB,IDFC First Bank Ltd,IN539437
Equity,INE043D01016,IDFC,IDFC LIMITED,IN532659
Equity,INE056E01024,INDXTRA,IEL Ltd,IN524614
Equity,INE076C01018,IFBAGRO,IFB AGRO INDUSTRIES LTD.,IN507438
Equity,INE559A01017,IFBIND,IFB INDUSTRIES LTD.,IN505726
Equity,INE039A01010,IFCI,IFCI LTD.,IN500106
Equity,INE133Y01011,IFGLEXPOR,IFGL Refractories Ltd,IN540774
Equity,INE714U20016,IFL-RE,IFL ENTERPRISES Ltd,IN750864
Equity,INE714U01024,IFL,IFL Enterprises Ltd,IN540377
Equity,INE188B01013,IGARASHI,IGARASHI MOTORS INDIA LTD.,IN517380
Equity,INE099S01016,IGCIL,IGC Industries Ltd,IN539449
Equity,INE530B01024,IIFL,IIFL Finance Ltd,IN532636
Equity,INE489L01022,IIFLSEC,IIFL Securities Ltd,IN542773
Equity,INE786E01018,IITLPROJ,IITL PROJECTS LIMITED,IN531968
Equity,INE0LOJ01019,IKIO,IKIO Lighting Ltd,IN543923
Equity,INE369I01014,IL&FSENGG,IL&FS ENGINEERING AND CONSTRUCTION COMPANY LTD.,IN532907
Equity,INE050B01023,IVC,IL&FS INVESTMENT MANAGERS LTD.,IN511208
Equity,INE975G01012,IL&FSTRANS,IL&FS Transportation Networks Ltd,IN533177
Equity,INE417D01012,IMCAP,IM+ Capitals Limited,IN511628
Equity,INE691G01015,IMPEXFERRO,IMPEX FERRO TECH LTD.,IN532614
Equity,INE635D01027,INANI,INANI MARBLES & INDUSTRIES LTD.,IN531129
Equity,INE224C01014,INANISEC,INANI SECURITIES LTD.,IN531672
Equity,INE437C01012,INCAP,INCAP LTD.,IN517370
Equity,INE507D01010,INCON,INCON ENGINEERS LTD.,IN531594
Equity,INE969D01012,INDBNK,IND BANK HOUSING LTD.,IN523465
Equity,INE138O01029,INDRENEW,IND Renewable Energy Ltd,IN536709
Equity,INE915B01019,INDSWFTLAB,IND-SWIFT LABORATORIES LTD.,IN532305
Equity,INE788B01028,INDSWFTLTD,IND-SWIFT LTD.,IN524652
Equity,INE802D01023,INDAG,INDAG RUBBER LTD.-$,IN509162
Equity,INE841B01017,INDBANK,INDBANK MERCHANT BANKING SERVICES LTD.,IN511473
Equity,INE628F01019,INDERGR,INDERGIRI FINANCE LTD.,IN531505
Equity,INE429D01017,INDCEMCAP,INDIA CEMENTS CAPITAL LTD.,IN511355
Equity,INE383A01012,INDIACEM,INDIA CEMENTS LTD.,IN530005
Equity,INE474O01010,IFINSEC,INDIA FINSEC LTD.,IN535667
Equity,INE342D01012,INDGELA,INDIA GELATINE & CHEMICALS LTD.-$,IN531253
Equity,INE560A01015,INDIAGLYCO,INDIA GLYCOLS LTD.,IN500201
Equity,INE274E01015,INDIAHOME,INDIA HOME LOAN LTD.,IN530979
Equity,INE333C01013,INDLEASE,INDIA LEASE DEVELOPMENT LTD.,IN500202
Equity,INE547E01014,IMPAL,INDIA MOTOR PARTS & ACCESSORIES LTD.,IN590065
Equity,INE092B01025,INDNIPPON,INDIA NIPPON ELECTRICALS LTD.,IN532240
Equity,INE461Y01016,INRADIA,INDIA RADIATORS LTD.,IN505100
Equity,INE072A01029,ISWL,INDIA STEEL WORKS LTD.,IN513361
Equity,INE353K01014,ITDC,INDIA TOURISM DEVELOPMENT CORPORATION LTD.,IN532189
Equity,IN9148I01010,IBULPP,INDIABULLS HOUSING FINANCE Ltd,IN890192
Equity,INE069I01010,IBREALEST,INDIABULLS REAL ESTATE LTD.,IN532832
Equity,INE862B01013,INDIANACRY,INDIAN ACRYLICS LTD.,IN514165
Equity,INE562A01011,INDIANB,INDIAN BANK,IN532814
Equity,INE566M01017,IBRIGST,INDIAN BRIGHT STEEL CO.LTD.,IN504731
Equity,INE061A01014,INDIANCARD,INDIAN CARD CLOTHING CO.LTD.,IN509692
Equity,INE053A01029,INDHOTEL,INDIAN HOTELS CO.LTD.,IN500850
Equity,INE323C01030,INDIANHUME,INDIAN HUME PIPE CO.LTD.,IN504741
Equity,INE300B01022,INDINFO,INDIAN INFOTECH & SOFTWARE LTD.,IN509051
Equity,INE919H01018,IMFA,INDIAN METALS & FERRO ALLOYS LTD.,IN533047
Equity,INE242A01010,IOC,INDIAN OIL CORPORATION LTD.,IN530965
Equity,INE565A01014,IOB,INDIAN OVERSEAS BANK,IN532388
Equity,INE557C01017,INDSUCR,INDIAN SUCROSE LTD.,IN500319
Equity,INE611L01021,INDTERRAIN,INDIAN TERRAIN FASHIONS LTD.,IN533329
Equity,INE826B01018,INDTONER,INDIAN TONERS & DEVELOPERS LTD.-$,IN523586
Equity,INE131H01028,INDIANVSH,INDIANIVESH LTD.,IN501700
Equity,INE760F01028,INDOAMIN,INDO AMINES LTD.-$,IN524648
Equity,INE803D01021,INDOBORAX,INDO BORAX & CHEMICALS LTD.-$,IN524342
Equity,INE483B01026,ICIL,INDO COUNT INDUSTRIES LTD.,IN521016
Equity,INE319N01019,INDOEURO,INDO EURO INDCHEM LTD.,IN524458
Equity,INE684U01011,IGLFXPL-B,INDO GULF INDUSTRIES LTD.,IN506945
Equity,INE156A01020,INDORAMA,INDO RAMA SYNTHETICS (INDIA) LTD.,IN500207
Equity,INE332H01014,INDOTECH,INDO TECH TRANSFORMERS LTD.,IN532717
Equity,INE337M01013,INDOTHAI,INDO THAI SECURITIES LTD.,IN533676
Equity,INE456B01014,INDOCITY,INDO-CITY INFOTECH LTD.-$,IN532100
Equity,INE567A01028,NIPPOBATRY,INDO-NATIONAL LTD.,IN504058
Equity,INE873D01024,INDOCO,INDOCO REMEDIES LTD.,IN532612
Equity,INE716F01012,INDOKEM,INDOKEM LTD.,IN504092
Equity,INE227G01018,INDOWIND,INDOWIND ENERGY LTD.,IN532894
Equity,INE203G01027,IGL,INDRAPRASTHA GAS LTD.,IN532514
Equity,INE681B01017,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP.LTD.,IN532150
Equity,INE007C01021,INDRANIB,INDRAYANI BIOTECH LTD.,IN526445
Equity,INE867D01018,INDSILHYD,INDSIL HYDRO POWER AND MANGANESE LTD.-$,IN522165
Equity,INE314N01028,INDSOYA,INDSOYA LTD.,IN503639
Equity,INE146H01018,INDCTST,INDUCTO STEEL LTD.,IN532001
Equity,INE095A01012,INDUSINDBK,INDUSIND BANK LTD.,IN532187
Equity,INE620D01011,INDPRUD,INDUSTRIAL & PRUDENTIAL INVESTMENTS CO.LTD.,IN501298
Equity,INE886A01014,IITL,INDUSTRIAL INVESTMENT TRUST LTD.,IN501295
Equity,INE767M01011,INERTIAST,INERTIA STEEL LTD.,IN512025
Equity,INE663F01024,NAUKRI,INFO EDGE (INDIA) LTD.,IN532777
Equity,INE669A01022,INFOMEDIA,INFOMEDIA PRESS LTD.,IN509069
Equity,INE123E01014,INFORTEC,INFORMED TECHNOLOGIES INDIA LTD.,IN504810
Equity,INE009A01021,INFY,INFOSYS LTD.,IN500209
Equity,INE177A01018,INGERRAND,INGERSOLL-RAND (INDIA) LTD.,IN500210
Equity,INE055O01033,INLANPR,INLAND PRINTERS LTD.,IN530787
Equity,INE214B01017,INNOCORP,INNOCORP LTD.,IN531929
Equity,INE690J01011,INOVSYNTH,INNOVASSYNTH INVESTMENTS LTD.,IN533315
Equity,INE965C01038,INNOVTEC,INNOVATIVE TECH PACK LTD.,IN523840
Equity,INE616N01034,INOXINDIA,INOX India Ltd,IN544046
Equity,INE070I01018,INSECTICID,INSECTICIDES (INDIA) LTD.,IN532851
Equity,INE017E01018,INTECCAP,INTEC CAPITAL LTD.,IN526871
Equity,INE984B01023,INTEGRAEN,INTEGRA ENGINEERING INDIA LTD.,IN505358
Equity,INE0IPL01018,INTEGSW,INTEGRA SWITCHGEAR LTD.,IN517423
Equity,INE934A01012,INTEGHIT,INTEGRATED HITECH LTD.,IN532303
Equity,INE177M01013,INTEGFD,INTEGRATED PROTEINS LTD.,IN519606
Equity,INE781A01025,INTENTECH,INTENSE TECHNOLOGIES LTD.-$,IN532326
Equity,INE661M01016,INTRGLB,INTER GLOBE FINANCE LTD.,IN511391
Equity,INE003B01014,INTSTOIL,INTER STATE OIL CARRIER LTD.,IN530259
Equity,INE403C01014,INTLCOMBQ,INTERNATIONAL COMBUSTION (INDIA) LTD.,IN505737
Equity,INE575C01027,INTLCONV,INTERNATIONAL CONVEYORS LTD.,IN509709
Equity,INE649R01010,IDM,INTERNATIONAL DATA MANAGEMENT LTD.,IN517044
Equity,INE262B01016,ITHL,INTERNATIONAL TRAVEL HOUSE LTD.-$,IN500213
Equity,INE566K01011,ISFT,INTRASOFT TECHNOLOGIES LTD.,IN533181
Equity,INE878H01024,INVENTURE,INVENTURE GROWTH & SECURITIES LTD.,IN533506
Equity,INE155E01016,INVPRECQ,INVESTMENT & PRECISION CASTINGS LTD.,IN504786
Equity,INE485C01011,IOLCP,IOL CHEMICALS & PHARMACEUTICALS LTD.,IN524164
Equity,INE570A01022,IONEXCHANG,ION EXCHANGE (INDIA) LTD.-$,IN500214
Equity,INE558A01019,IPRINGLTD,IP RINGS LTD.-$,IN523638
Equity,INE571A01038,IPCALAB,IPCA LABORATORIES LTD.,IN524494
Equity,INE821I01022,IRB,IRB INFRASTRUCTURE DEVELOPERS LTD.,IN532947
Equity,INE962Y01021,IRCON,IRCON International Ltd,IN541956
Equity,INE864K01010,IRIS,IRIS Business Services Ltd,IN540735
Equity,INE07U701015,IRMENERGY,IRM Energy Ltd,IN544004
Equity,INE973B01026,ISFL,ISF LIMITED,IN526859
Equity,INE858B01029,ISGEC,ISGEC Heavy Engineering Ltd,IN533033
Equity,INE561M01018,ISHANCH,ISHAN DYES & CHEMICALS LTD.,IN531109
Equity,INE806D01016,ISHITADR,ISHITA DRUGS & INDUSTRIES LTD.,IN524400
Equity,INE073I01012,ISHWATR,ISHWARSHAKTI HOLDINGS & TRADERS LTD.,IN506161
Equity,INE569B01022,ISLCONSUL,ISL CONSULTING LTD.,IN511609
Equity,INE732F01019,ISMTLTD,ISMT LTD.,IN532479
Equity,INE684B01029,ISTLTD,IST LTD.,IN508807
Equity,INE154A01025,ITC,ITC LTD.,IN500875
Equity,INE0O6A01019,ITCONS,ITCONS E-Solutions Ltd,IN543806
Equity,INE686A01026,ITDCEM,ITD CEMENTATION INDIA LTD.,IN509496
Equity,INE248A01017,ITI,ITI LTD.,IN523610
Equity,INE478D01014,ITL,ITL INDUSTRIES LTD.-$,IN522183
Equity,INE043C01018,IVP,IVP LTD.,IN507580
Equity,INE848A01014,IZMO,IZMO Limited-$,IN532341
Equity,INE349Y01013,IDEAFORGE,Ideaforge Technology Ltd,IN543932
Equity,INE172N01012,IMAGICAA,Imagicaaworld Entertainment Ltd,IN539056
Equity,INE452L01012,INCREDIBLE,Incredible Industries Ltd,IN538365
Equity,INE065X01017,INDGN,Indegene Ltd,IN544172
Equity,INE0D6701023,IPL,India Pesticides Ltd,IN543311
Equity,INE922K01024,INDIASHLTR,India Shelter Finance Corporation Ltd,IN544044
Equity,INE933S01016,INDIAMART,IndiaMART InterMESH Ltd,IN542726
Equity,INE059901020,IEL,Indiabulls Enterprises Ltd,IN543715
Equity,INE148I01020,IBULHSGFIN,Indiabulls Housing Finance Ltd,IN535789
Equity,INE022Q01020,IEX,Indian Energy Exchange Ltd,IN540750
Equity,INE335Y01020,IRCTC,Indian Railway Catering and Tourism Corporation Ltd,IN542830
Equity,INE053F01010,IRFC,Indian Railway Finance Corporation Ltd,IN543257
Equity,INE202E01016,IREDA,Indian Renewable Energy Development Agency Ltd,IN544026
Equity,INE09VQ01012,INDIGOPNTS,Indigo Paints Ltd,IN543258
Equity,INE347H01012,INDICAP,Inditrade Capital Limited,IN532745
Equity,INE407P01017,ICL,Indo Cotspin Ltd,IN538838
Equity,INE250Z01010,INDOUS,Indo Us Bio-Tech Ltd,IN541304
Equity,INE0KN201016,INDONG,Indong Tea Company Ltd,IN543769
Equity,INE896L01010,INDOSTAR,Indostar Capital Finance Ltd,IN541336
Equity,INE924N01016,INDRAIND,Indra Industries Ltd,IN539175
Equity,INE935D01013,INDUSFINL,Indus Finance Ltd,IN531841
Equity,INE121J01017,INDUSTOWER,Indus Towers Ltd,IN534816
Equity,INE483S01020,INFIBEAM,Infibeam Avenues Ltd,IN539807
Equity,INE464Z01017,INFLAME,Inflame Appliances Ltd,IN541083
Equity,INE344S01016,INFOBEAN,Infobeans Technologies Ltd,IN543644
Equity,INE463B01036,INFRONICS,Infronics Systems Ltd,IN537985
Equity,INE0LDI01022,INNOKAIZ,Innokaiz India Ltd,IN543905
Equity,INE0DUT01020,INNOVACAP,Innova Captab Ltd,IN544067
Equity,INE492Y01011,INNOVATIVE,Innovative Ideals and Services (India) Ltd,IN541983
Equity,INE870Z01015,INNOVATORS,Innovators Facade Systems Ltd,IN541353
Equity,INE0LYO01018,INNOVATUS,Innovatus Entertainment Networks Ltd,IN543951
Equity,INE510W01014,INOXGREEN,Inox Green Energy Services Ltd,IN543667
Equity,INE0FLR01028,IWEL,Inox Wind Energy Ltd,IN543297
Equity,INE066P01011,INOXWIND,Inox Wind Ltd,IN539083
Equity,INE0LGX01016,INA,Insolation Energy Ltd,IN543620
Equity,INE366H01012,INTCAPL,Integra Capital  Ltd,IN531314
Equity,INE418N01035,ESSENTIA,Integra Essentia Ltd,IN535958
Equity,INE418N20035,ESSEN-RE2,Integra Essentia Ltd,IN750869
Equity,INE682B01023,ICSL,Integrated Capital Services Ltd,IN539149
Equity,INE882B01029,IIL,Integrated Industries Ltd,IN531889
Equity,INE306R01017,INTELLECT,Intellect Design Arena Ltd,IN538835
Equity,INE646L01027,INDIGO,InterGlobe Aviation Ltd,IN539448
Equity,INE064T01018,IFINSER,Interactive Financial Services Ltd,IN539692
Equity,INE791H01011,IRONWOOD,Ironwood Education Ltd,IN508918
Equity,INE818R01011,IISL,Ishaan Infrastructures and Shelters Ltd,IN540134
Equity,IN9079L01011,IYKOTPP,Iykot Hitech Toolroom Ltd,IN890200
Equity,INE075K01013,JTAPARIA,J. Taparia Projects Ltd,IN538539
Equity,INE825B01010,JAFINANCE,J.A. Finance Ltd,IN543860
Equity,INE572A01036,JBCHEPHARM,J.B.CHEMICALS & PHARMACEUTICALS LTD.,IN506943
Equity,INE0MB501011,JGCHEM,J.G.Chemicals Ltd,IN544138
Equity,INE584C01011,JJFINCOR,J.J.FINANCE CORPORATION LTD.,IN523062
Equity,INE823G01014,JKCEMENT,J.K.CEMENT LTD.,IN532644
Equity,INE576I01022,JKIL,J.KUMAR INFRAPROJECTS LTD.,IN532940
Equity,INE144C01014,JAGANLAM,JAGAN LAMPS LTD.,IN530711
Equity,INE574A01016,JAGAJITIND,JAGATJIT INDUSTRIES LTD.,IN507155
Equity,INE702H01018,JAGJANANI,JAGJANANI TEXTILES LTD.,IN532825
Equity,INE199G01027,JAGRAN,JAGRAN PRAKASHAN LTD.,IN532705
Equity,INE582C01015,JAGSONFI,JAGSONPAL FINANCE & LEASING LTD.,IN530601
Equity,INE048B01027,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS LTD.,IN507789
Equity,INE091G01018,JAIBALAJI,JAI BALAJI INDUSTRIES LTD.,IN532976
Equity,INE070D01027,JAICORPLTD,JAI CORP LTD.,IN512237
Equity,INE250C01027,JAIMATAG,JAI MATA GLASS LTD.,IN523467
Equity,INE156E01014,JAIHINDS,JAIHIND SYNTHETICS LTD.,IN514312
Equity,INE175A01038,JISLJALEQS,JAIN IRRIGATION SYSTEMS LTD.,IN500219
Equity,IN9175A01010,JISLDVREQS,JAIN IRRIGATION SYSTEMS LTD.,IN570004
Equity,INE966C01010,JAINCO,JAINCO PROJECTS (INDIA) LTD.,IN526865
Equity,INE280F01019,JAINEX,JAINEX AAMCOL LTD.,IN505212
Equity,INE058D01030,JAIPAN,JAIPAN INDUSTRIES LTD.,IN505840
Equity,INE455F01025,JPASSOCIAT,JAIPRAKASH ASSOCIATES LTD.,IN532532
Equity,INE168A01041,J&KBANK,JAMMU & KASHMIR BANK LTD.,IN532209
Equity,INE039C01032,JAMNAAUTO,JAMNA AUTO INDUSTRIES LTD.,IN520051
Equity,INE711C01028,JASCH,JASCH INDUSTRIES LTD.,IN500220
Equity,INE722N01014,JATTAINDUS,JATTASHANKAR INDUSTIES LTD.,IN514318
Equity,INE593O01017,JAUSPOL,JAUSS POLYMERS LTD.,IN526001
Equity,INE571B01036,JAYBARMARU,JAY BHARAT MARUTI LTD.,IN520066
Equity,INE364A01020,JAYSREETEA,JAY SHREE TEA & INDUSTRIES LTD.,IN509715
Equity,INE289D01015,JAYUSH,JAY USHIN LTD.,IN513252
Equity,INE998D01011,JAYBHCR,JAYABHARAT CREDIT LTD.-$,IN501311
Equity,INE785A01026,JAYAGROGN,JAYANT AGRO-ORGANICS LTD.,IN524330
Equity,INE854B01010,JAYNECOIND,JAYASWAL NECO INDUSTRIES LTD.,IN522285
Equity,INE903A01025,JAYKAY,JAYKAY ENTERPRISES LTD.,IN500306
Equity,INE693E01016,JAYCH,JAYSHREE CHEMICALS LTD.,IN506520
Equity,INE927D01044,JBMA,JBM AUTO LTD.,IN532605
Equity,INE354A01013,JENBURPH,JENBURKT PHARMACEUTICALS LTD.,IN524731
Equity,INE802G01018,JETAIRWAYS,JET AIRWAYS (INDIA) LTD.,IN532617
Equity,INE919C01019,JETKINGQ,JETKING INFOTRAIN LTD.,IN517063
Equity,INE865D01012,JHACC,JHAVERI CREDITS & CAPITAL LTD.,IN531550
Equity,INE544H01014,JHS,JHS SVENDGAARD LABORATORIES LTD.,IN532771
Equity,INE356F01017,JINDCAP,JINDAL CAPITAL LTD.,IN530405
Equity,INE742C01031,JINDRILL,JINDAL DRILLING & INDUSTRIES LTD.,IN511034
Equity,INE726D01016,JINDHOT,JINDAL HOTELS LTD.,IN507981
Equity,INE796G01012,JINDALPHOT,JINDAL PHOTO LTD.,IN532624
Equity,INE197D01010,JINDALPOLY,JINDAL POLY FILMS LTD.,IN500227
Equity,INE324A01024,JINDALSAW,JINDAL SAW LTD.,IN500378
Equity,INE220G01021,JSL,JINDAL STAINLESS LTD.,IN532508
Equity,INE749A01030,JINDALSTEL,JINDAL STEEL & POWER LTD.,IN532286
Equity,INE247D01039,JINDWORLD,JINDAL WORLDWIDE LTD.,IN531543
Equity,INE863T01013,JITFINFRA,JITF Infralogistics Ltd,IN540311
Equity,INE690O01011,JK AGRI,JK Agri Genetics Ltd,IN536493
Equity,INE786A01032,JKLAKSHMI,JK LAKSHMI CEMENT LTD.,IN500380
Equity,INE789E01012,JKPAPER,JK PAPER LTD.,IN532162
Equity,INE573A01042,JKTYRE,JK TYRE & INDUSTRIES LTD.,IN530007
Equity,INE401Q01018,JSHL,JLA Infraville Shoppers Ltd,IN538765
Equity,INE780C01023,JMFINANCIL,JM FINANCIAL LTD.-$,IN523405
Equity,INE047E01031,JMDVL,JMD Ventures Ltd,IN511092
Equity,INE745F01011,JMGCORP,JMG CORPORATION LTD.,IN523712
Equity,INE242Q01016,JMJFIN,JMJ Fintech Ltd,IN538834
Equity,INE0OAF01028,JNKINDIA,JNK India Ltd,IN544167
Equity,INE024B01010,JOINDRE,JOINDRE CAPITAL SERVICES LTD.,IN531861
Equity,INE131N01018,JOINTECAED,JOINTECA EDUCATION SOLUTIONS LTD.,IN534659
Equity,INE636D01033,JOSTS,JOST'S ENGINEERING CO.LTD.,IN505750
Equity,INE581L01018,JSLINDL,JSL INDUSTRIES LTD.,IN504080
Equity,INE121E01018,JSWENERGY,JSW Energy Ltd,IN533148
Equity,INE824G01012,JSWHL,JSW Holdings Limited,IN532642
Equity,INE880J01026,JSWINFRA,JSW Infrastructure Ltd,IN543994
Equity,INE019A01038,JSWSTEEL,JSW STEEL LTD.,IN500228
Equity,INE391J01024,JTLIND,JTL Industries Ltd,IN534600
Equity,INE645L01011,JUBLINDS,JUBILANT INDUSTRIES LTD.,IN533320
Equity,INE699D01015,JUMBO,JUMBO BAG LTD.,IN516078
Equity,INE122N01017,JUMBFNL,JUMBO FINANCE LTD.,IN511060
Equity,INE990E01016,JPTRLES,JUPITER INDUSTRIES & LEASING LTD.,IN507987
Equity,INE524N01014,JUPITERIN,JUPITER INFOMEDIA LTD.,IN534623
Equity,INE599M01018,JUSTDIAL,JUST DIAL LTD.,IN535648
Equity,INE681K01026,JYOTHI,JYOTHI INFRAVENTURES LTD.,IN531537
Equity,INE511D01012,JYOTI,JYOTI LTD.-$,IN504076
Equity,INE577D01013,JYOTIRES,JYOTI RESINS & ADHESIVES LTD.,IN514448
Equity,INE197A01024,JYOTISTRUC,JYOTI STRUCTURES LTD.,IN513250
Equity,INE780Q01015,JAINMARMO,Jain Marmo Industries Ltd,IN539119
Equity,INE351F01018,JPPOWER,Jaiprakash Power Ventures Limited,IN532627
Equity,INE718P01017,JAMESWARREN,James Warren Tea Ltd,IN538564
Equity,INE462D01026,JAMSHRI,Jamshri Realty Ltd-$,IN502901
Equity,INE953L01027,JSFB,Jana Small Finance Bank Ltd,IN544118
Equity,INE04OV01018,JANUSCORP,Janus Corporation Ltd,IN542924
Equity,INE0QXV01014,JGTL,Jasch Gauging Technologies Ltd,IN544112
Equity,INE0MSS01019,JAYKAILASH,Jay Kailash Namkeen Ltd,IN544160
Equity,INE0KR801019,JAYANT,Jayant Infratech Ltd,IN543544
Equity,INE246D01015,JAYATMA,Jayatma Enterprises Ltd,IN539005
Equity,INE250D01017,JAYIND,Jayatma Industries Ltd,IN531323
Equity,INE237B01018,JSTL,Jeevan Scientific Technology Ltd,IN538837
Equity,INE982V01025,JETFREIGHT,Jet Freight Logistics Ltd,IN543420
Equity,INE155R01018,JETINFRA,Jet Infraventure Ltd,IN538794
Equity,INE0D9X01018,JETMALL,Jetmall Spices and Masala Ltd,IN543286
Equity,INE841Y01019,JFL,Jhandewalas Foods Ltd,IN540850
Equity,INE943X01015,JIGAR,Jigar Cables Ltd,IN540651
Equity,INE919T01013,JLL,Jindal Leasefin Ltd,IN539947
Equity,INE147P01019,JPOLYINVST,Jindal Poly Investment and Finance Company Ltd,IN536773
Equity,INE758E01017,JIOFIN,Jio Financial Services Ltd,IN543940
Equity,INE515A01019,COCKERILL,John Cockerill India Ltd-$,IN500147
Equity,INE782A01015,JCHAC,Johnson Controls-Hitachi Air Conditioning India Ltd,IN523398
Equity,INE560F01022,JOHNPHARMA,Johnson Pharmacare Ltd,IN532154
Equity,INE793Z01027,JONJUA,Jonjua Overseas Ltd,IN542446
Equity,INE643A01035,JTEKTINDIA,Jtekt India Ltd,IN520057
Equity,INE797F01020,JUBLFOOD,Jubilant FoodWorks Ltd,IN533155
Equity,INE0BY001018,JUBLINGREA,Jubilant Ingrevia Ltd,IN543271
Equity,INE700A01033,JUBLPHARMA,Jubilant Pharmova Ltd,IN530019
Equity,INE890N01019,JULIEN,Julien Agro Infratech Ltd,IN536073
Equity,INE696F01016,JUNIPER,Juniper Hotels Ltd,IN544129
Equity,INE682M01012,JLHL,Jupiter Life Line Hospitals Ltd,IN543980
Equity,INE209L01016,JWL,Jupiter Wagons Ltd,IN533272
Equity,INE043R01016,JYOTIN,Jyot International Marketing Ltd,IN542544
Equity,INE668F01031,JYOTHYLAB,Jyothy Labs Ltd,IN532926
Equity,INE980O01024,JYOTICNC,Jyoti CNC Automation Ltd,IN544081
Equity,INE805R01018,JEL,Jyotirgamya Enterprises Ltd,IN539246
Equity,INE509J01013,KKFIN,K K Fincorp Limited,IN503669
Equity,INE078T01026,KRRAIL,K&R Rail Engineering Ltd,IN514360
Equity,INE805C01028,KCP,K.C.P.LTD.,IN590066
Equity,INE157H01023,KMSUGAR,K.M.SUGAR MILLS LTD.,IN532673
Equity,INE127T01021,KPEL,K.P. Energy Ltd,IN539686
Equity,INE930H01031,KPRMILL,K.P.R. Mill Limited,IN532889
Equity,INE006C01015,KZLFIN,K.Z.LEASING & FINANCE LTD.,IN511728
Equity,INE900B01029,KABRAEXTRU,KABRA EXTRUSIONTECHNIK LTD.,IN524109
Equity,INE645C01010,KABSON,KABSONS INDUSTRIES LTD.,IN524675
Equity,INE059E01010,KACHCHH,KACHCHH MINERALS LTD.,IN531778
Equity,INE375D01012,KAIRA,KAIRA CAN CO.LTD.,IN504840
Equity,INE956V01011,KAJALSY,KAJAL SYNTHETICS & SILK MILLS LTD.,IN512147
Equity,INE217B01036,KAJARIACER,KAJARIA CERAMICS LTD.,IN500233
Equity,INE437B01014,KAKATCEM,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,IN500234
Equity,INE092E01011,KAKTEX,KAKATIYA TEXTILES LTD.,IN521054
Equity,INE314G01014,KALYANIFRG,KALYANI FORGE LTD.,IN513509
Equity,INE029L01018,KICL,KALYANI INVESTMENT COMPANY LTD.,IN533302
Equity,INE907A01026,KSL,KALYANI STEELS LTD.,IN500235
Equity,INE535C01013,KAMADGIRI,KAMADGIRI FASHION LTD.-$,IN514322
Equity,INE344D01018,KAMANWALA,KAMANWALA HOUSING CONSTRUCTION LTD.,IN511131
Equity,INE967C01018,KAMATHOTEL,KAMAT HOTELS (INDIA) LTD.,IN526668
